index,timestamp,power.draw [W],utilization.gpu [%],utilization.memory [%],memory.total [MiB],memory.used [MiB],memory.free [MiB]
1,2023/10/18 17:42:14.036,256.49,81,50,81920,79553,1497
2,2023/10/18 17:42:14.042,249.72,82,49,81920,79537,1513
3,2023/10/18 17:42:14.050,213.44,83,51,81920,79265,1785
4,2023/10/18 17:42:14.059,63.78,0,0,81920,7,81042
5,2023/10/18 17:42:14.067,63.58,0,0,81920,7,81042
6,2023/10/18 17:42:14.075,64.26,0,0,81920,7,81042
7,2023/10/18 17:42:14.081,61.97,0,0,81920,7,81042
0,2023/10/18 17:42:14.188,267.48,86,48,81920,79646,1403
1,2023/10/18 17:42:14.194,256.22,85,48,81920,79553,1497
2,2023/10/18 17:42:14.198,272.42,79,48,81920,79537,1513
3,2023/10/18 17:42:14.205,252.10,81,47,81920,79265,1785
4,2023/10/18 17:42:14.211,63.45,0,0,81920,7,81042
5,2023/10/18 17:42:14.218,63.31,0,0,81920,7,81042
6,2023/10/18 17:42:14.226,64.26,0,0,81920,7,81042
7,2023/10/18 17:42:14.233,61.97,0,0,81920,7,81042
0,2023/10/18 17:42:14.340,276.94,84,49,81920,79646,1403
1,2023/10/18 17:42:14.345,280.05,81,49,81920,79553,1497
2,2023/10/18 17:42:14.354,281.59,85,51,81920,79537,1513
3,2023/10/18 17:42:14.363,272.32,80,49,81920,79265,1785
4,2023/10/18 17:42:14.369,63.78,0,0,81920,7,81042
5,2023/10/18 17:42:14.377,63.31,0,0,81920,7,81042
6,2023/10/18 17:42:14.387,64.26,0,0,81920,7,81042
7,2023/10/18 17:42:14.393,62.04,0,0,81920,7,81042
0,2023/10/18 17:42:14.501,226.33,86,50,81920,79646,1403
1,2023/10/18 17:42:14.507,222.79,85,51,81920,79553,1497
2,2023/10/18 17:42:14.511,224.32,82,48,81920,79537,1513
3,2023/10/18 17:42:14.517,199.82,83,50,81920,79265,1785
4,2023/10/18 17:42:14.524,63.78,0,0,81920,7,81042
5,2023/10/18 17:42:14.531,63.31,0,0,81920,7,81042
6,2023/10/18 17:42:14.537,64.26,0,0,81920,7,81042
7,2023/10/18 17:42:14.544,62.30,0,0,81920,7,81042
0,2023/10/18 17:42:14.650,261.04,86,50,81920,79646,1403
1,2023/10/18 17:42:14.656,208.39,79,45,81920,79553,1497
2,2023/10/18 17:42:14.661,263.19,82,48,81920,79537,1513
3,2023/10/18 17:42:14.666,172.19,83,50,81920,79265,1785
4,2023/10/18 17:42:14.671,63.45,0,0,81920,7,81042
5,2023/10/18 17:42:14.678,63.31,0,0,81920,7,81042
6,2023/10/18 17:42:14.685,64.26,0,0,81920,7,81042
7,2023/10/18 17:42:14.692,62.04,0,0,81920,7,81042
0,2023/10/18 17:42:14.798,162.11,83,42,81920,79646,1403
1,2023/10/18 17:42:14.803,225.53,79,45,81920,79553,1497
2,2023/10/18 17:42:14.809,170.96,82,42,81920,79537,1513
3,2023/10/18 17:42:14.813,204.45,74,42,81920,79265,1785
4,2023/10/18 17:42:14.819,63.78,0,0,81920,7,81042
5,2023/10/18 17:42:14.828,63.31,0,0,81920,7,81042
6,2023/10/18 17:42:14.835,64.26,0,0,81920,7,81042
7,2023/10/18 17:42:14.843,62.04,0,0,81920,7,81042
0,2023/10/18 17:42:14.950,406.96,87,34,81920,79646,1403
1,2023/10/18 17:42:14.955,407.33,76,33,81920,79553,1497
2,2023/10/18 17:42:14.963,409.46,87,35,81920,79537,1513
3,2023/10/18 17:42:14.970,419.63,87,32,81920,79265,1785
4,2023/10/18 17:42:14.976,63.39,0,0,81920,7,81042
5,2023/10/18 17:42:14.984,63.58,0,0,81920,7,81042
6,2023/10/18 17:42:14.991,63.93,0,0,81920,7,81042
7,2023/10/18 17:42:14.998,61.97,0,0,81920,7,81042
0,2023/10/18 17:42:15.104,395.31,99,27,81920,79646,1403
1,2023/10/18 17:42:15.108,404.59,99,27,81920,79553,1497
2,2023/10/18 17:42:15.115,405.19,99,27,81920,79537,1513
3,2023/10/18 17:42:15.123,409.19,99,27,81920,79265,1785
4,2023/10/18 17:42:15.133,63.45,0,0,81920,7,81042
5,2023/10/18 17:42:15.141,63.58,0,0,81920,7,81042
6,2023/10/18 17:42:15.148,64.26,0,0,81920,7,81042
7,2023/10/18 17:42:15.157,61.97,0,0,81920,7,81042
0,2023/10/18 17:42:15.263,409.70,99,27,81920,79646,1403
1,2023/10/18 17:42:15.267,407.33,90,25,81920,79553,1497
2,2023/10/18 17:42:15.272,406.81,99,27,81920,79537,1513
3,2023/10/18 17:42:15.290,401.21,99,27,81920,79265,1785
4,2023/10/18 17:42:15.296,63.39,0,0,81920,7,81042
5,2023/10/18 17:42:15.302,63.58,0,0,81920,7,81042
6,2023/10/18 17:42:15.309,64.26,0,0,81920,7,81042
7,2023/10/18 17:42:15.315,61.97,0,0,81920,7,81042
0,2023/10/18 17:42:15.421,392.57,91,25,81920,79646,1403
1,2023/10/18 17:42:15.426,404.59,90,25,81920,79553,1497
2,2023/10/18 17:42:15.433,395.51,91,25,81920,79537,1513
3,2023/10/18 17:42:15.440,394.18,90,25,81920,79265,1785
4,2023/10/18 17:42:15.446,63.39,0,0,81920,7,81042
5,2023/10/18 17:42:15.453,63.31,0,0,81920,7,81042
6,2023/10/18 17:42:15.460,64.26,0,0,81920,7,81042
7,2023/10/18 17:42:15.468,61.97,0,0,81920,7,81042
0,2023/10/18 17:42:15.577,405.75,93,25,81920,79646,1403
1,2023/10/18 17:42:15.583,387.49,99,27,81920,79553,1497
2,2023/10/18 17:42:15.590,405.19,96,26,81920,79537,1513
3,2023/10/18 17:42:15.600,408.58,89,24,81920,79265,1785
4,2023/10/18 17:42:15.605,63.39,0,0,81920,7,81042
5,2023/10/18 17:42:15.614,63.31,0,0,81920,7,81042
6,2023/10/18 17:42:15.621,64.53,0,0,81920,7,81042
7,2023/10/18 17:42:15.627,61.97,0,0,81920,7,81042
0,2023/10/18 17:42:15.735,391.36,96,27,81920,79646,1403
1,2023/10/18 17:42:15.740,412.81,89,25,81920,79553,1497
2,2023/10/18 17:42:15.744,402.54,93,25,81920,79537,1513
3,2023/10/18 17:42:15.750,389.89,99,28,81920,79265,1785
4,2023/10/18 17:42:15.757,63.39,0,0,81920,7,81042
5,2023/10/18 17:42:15.764,63.31,0,0,81920,7,81042
6,2023/10/18 17:42:15.772,64.26,0,0,81920,7,81042
7,2023/10/18 17:42:15.777,61.97,0,0,81920,7,81042
0,2023/10/18 17:42:15.882,358.63,96,27,81920,79646,1403
1,2023/10/18 17:42:15.887,400.31,90,25,81920,79553,1497
2,2023/10/18 17:42:15.896,355.52,90,25,81920,79537,1513
3,2023/10/18 17:42:15.905,327.51,99,28,81920,79265,1785
4,2023/10/18 17:42:15.911,63.39,0,0,81920,7,81042
5,2023/10/18 17:42:15.918,63.31,0,0,81920,7,81042
6,2023/10/18 17:42:15.925,64.26,0,0,81920,7,81042
7,2023/10/18 17:42:15.932,62.30,0,0,81920,7,81042
0,2023/10/18 17:42:16.040,411.24,90,25,81920,79646,1403
1,2023/10/18 17:42:16.045,413.41,90,25,81920,79553,1497
2,2023/10/18 17:42:16.052,409.28,90,25,81920,79537,1513
3,2023/10/18 17:42:16.056,416.83,90,25,81920,79265,1785
4,2023/10/18 17:42:16.062,63.72,0,0,81920,7,81042
5,2023/10/18 17:42:16.068,63.31,0,0,81920,7,81042
6,2023/10/18 17:42:16.075,64.26,0,0,81920,7,81042
7,2023/10/18 17:42:16.083,61.97,0,0,81920,7,81042
0,2023/10/18 17:42:16.189,395.92,99,28,81920,79646,1403
1,2023/10/18 17:42:16.195,406.12,99,28,81920,79553,1497
2,2023/10/18 17:42:16.203,405.01,99,27,81920,79537,1513
3,2023/10/18 17:42:16.208,406.44,99,27,81920,79265,1785
4,2023/10/18 17:42:16.212,63.72,0,0,81920,7,81042
5,2023/10/18 17:42:16.221,63.31,0,0,81920,7,81042
6,2023/10/18 17:42:16.229,64.26,0,0,81920,7,81042
7,2023/10/18 17:42:16.237,61.97,0,0,81920,7,81042
0,2023/10/18 17:42:16.345,420.41,91,25,81920,79646,1403
1,2023/10/18 17:42:16.350,401.85,90,25,81920,79553,1497
2,2023/10/18 17:42:16.356,416.48,90,25,81920,79537,1513
3,2023/10/18 17:42:16.361,407.04,90,25,81920,79265,1785
4,2023/10/18 17:42:16.367,63.39,0,0,81920,7,81042
5,2023/10/18 17:42:16.374,63.24,0,0,81920,7,81042
6,2023/10/18 17:42:16.382,64.26,0,0,81920,7,81042
7,2023/10/18 17:42:16.389,61.97,0,0,81920,7,81042
0,2023/10/18 17:42:16.495,398.06,91,25,81920,79646,1403
1,2023/10/18 17:42:16.502,400.92,99,27,81920,79553,1497
2,2023/10/18 17:42:16.509,397.65,99,27,81920,79537,1513
3,2023/10/18 17:42:16.514,402.48,90,25,81920,79265,1785
4,2023/10/18 17:42:16.520,63.72,0,0,81920,7,81042
5,2023/10/18 17:42:16.527,63.58,0,0,81920,7,81042
6,2023/10/18 17:42:16.535,64.53,0,0,81920,7,81042
7,2023/10/18 17:42:16.543,61.97,0,0,81920,7,81042
0,2023/10/18 17:42:16.650,219.05,99,27,81920,79646,1403
1,2023/10/18 17:42:16.658,417.68,99,27,81920,79553,1497
2,2023/10/18 17:42:16.664,206.18,99,27,81920,79537,1513
3,2023/10/18 17:42:16.670,180.19,99,27,81920,79265,1785
4,2023/10/18 17:42:16.674,63.39,0,0,81920,7,81042
5,2023/10/18 17:42:16.679,63.31,0,0,81920,7,81042
6,2023/10/18 17:42:16.684,64.26,0,0,81920,7,81042
7,2023/10/18 17:42:16.692,61.97,0,0,81920,7,81042
0,2023/10/18 17:42:16.802,264.06,90,30,81920,79646,1403
1,2023/10/18 17:42:16.808,253.75,90,29,81920,79553,1497
2,2023/10/18 17:42:16.814,262.92,90,30,81920,79537,1513
3,2023/10/18 17:42:16.820,244.73,89,31,81920,79265,1785
4,2023/10/18 17:42:16.828,63.45,0,0,81920,7,81042
5,2023/10/18 17:42:16.835,63.58,0,0,81920,7,81042
6,2023/10/18 17:42:16.845,64.26,0,0,81920,7,81042
7,2023/10/18 17:42:16.851,61.97,0,0,81920,7,81042
0,2023/10/18 17:42:16.956,275.12,83,47,81920,79646,1403
1,2023/10/18 17:42:16.962,279.12,83,45,81920,79553,1497
2,2023/10/18 17:42:16.979,281.87,83,47,81920,79537,1513
3,2023/10/18 17:42:16.984,269.57,78,48,81920,79265,1785
4,2023/10/18 17:42:16.991,63.45,0,0,81920,7,81042
5,2023/10/18 17:42:16.996,63.31,0,0,81920,7,81042
6,2023/10/18 17:42:17.003,64.26,0,0,81920,7,81042
7,2023/10/18 17:42:17.010,61.97,0,0,81920,7,81042
0,2023/10/18 17:42:17.117,231.32,86,50,81920,79646,1403
1,2023/10/18 17:42:17.124,232.57,84,50,81920,79553,1497
2,2023/10/18 17:42:17.135,224.00,80,48,81920,79537,1513
3,2023/10/18 17:42:17.143,229.92,83,50,81920,79265,1785
4,2023/10/18 17:42:17.150,63.45,0,0,81920,7,81042
5,2023/10/18 17:42:17.157,63.31,0,0,81920,7,81042
6,2023/10/18 17:42:17.162,64.33,0,0,81920,7,81042
7,2023/10/18 17:42:17.167,62.04,0,0,81920,7,81042
0,2023/10/18 17:42:17.271,262.85,86,50,81920,79646,1403
1,2023/10/18 17:42:17.279,269.07,81,49,81920,79553,1497
2,2023/10/18 17:42:17.291,278.53,80,48,81920,79537,1513
3,2023/10/18 17:42:17.300,263.46,83,50,81920,79265,1785
4,2023/10/18 17:42:17.308,63.45,0,0,81920,7,81042
5,2023/10/18 17:42:17.315,63.58,0,0,81920,7,81042
6,2023/10/18 17:42:17.323,64.26,0,0,81920,7,81042
7,2023/10/18 17:42:17.331,61.97,0,0,81920,7,81042
0,2023/10/18 17:42:17.439,278.15,85,50,81920,79646,1403
1,2023/10/18 17:42:17.445,245.16,81,49,81920,79553,1497
2,2023/10/18 17:42:17.452,270.89,85,51,81920,79537,1513
3,2023/10/18 17:42:17.457,272.32,80,49,81920,79265,1785
4,2023/10/18 17:42:17.463,63.45,0,0,81920,7,81042
5,2023/10/18 17:42:17.471,63.58,0,0,81920,7,81042
6,2023/10/18 17:42:17.479,64.26,0,0,81920,7,81042
7,2023/10/18 17:42:17.486,61.97,0,0,81920,7,81042
0,2023/10/18 17:42:17.593,266.54,85,50,81920,79646,1403
1,2023/10/18 17:42:17.602,250.32,84,51,81920,79553,1497
2,2023/10/18 17:42:17.610,272.70,82,49,81920,79537,1513
3,2023/10/18 17:42:17.618,246.27,82,51,81920,79265,1785
4,2023/10/18 17:42:17.625,63.78,0,0,81920,7,81042
5,2023/10/18 17:42:17.631,63.58,0,0,81920,7,81042
6,2023/10/18 17:42:17.639,64.53,0,0,81920,7,81042
7,2023/10/18 17:42:17.647,61.97,0,0,81920,7,81042
0,2023/10/18 17:42:17.753,228.52,87,45,81920,79646,1403
1,2023/10/18 17:42:17.759,256.82,80,45,81920,79553,1497
2,2023/10/18 17:42:17.765,231.97,85,45,81920,79537,1513
3,2023/10/18 17:42:17.771,179.58,77,45,81920,79265,1785
4,2023/10/18 17:42:17.776,63.78,0,0,81920,7,81042
5,2023/10/18 17:42:17.781,63.31,0,0,81920,7,81042
6,2023/10/18 17:42:17.787,64.26,0,0,81920,7,81042
7,2023/10/18 17:42:17.794,61.97,0,0,81920,7,81042
0,2023/10/18 17:42:17.901,276.94,87,45,81920,79646,1403
1,2023/10/18 17:42:17.910,276.38,81,49,81920,79553,1497
2,2023/10/18 17:42:17.918,281.87,85,51,81920,79537,1513
3,2023/10/18 17:42:17.925,267.75,77,45,81920,79265,1785
4,2023/10/18 17:42:17.933,63.78,0,0,81920,7,81042
5,2023/10/18 17:42:17.940,63.31,0,0,81920,7,81042
6,2023/10/18 17:42:17.949,64.26,0,0,81920,7,81042
7,2023/10/18 17:42:17.957,61.97,0,0,81920,7,81042
0,2023/10/18 17:42:18.065,222.97,85,49,81920,79646,1403
1,2023/10/18 17:42:18.070,223.12,81,49,81920,79553,1497
2,2023/10/18 17:42:18.077,228.62,85,51,81920,79537,1513
3,2023/10/18 17:42:18.083,274.47,80,49,81920,79265,1785
4,2023/10/18 17:42:18.090,63.78,0,0,81920,7,81042
5,2023/10/18 17:42:18.096,63.31,0,0,81920,7,81042
6,2023/10/18 17:42:18.103,64.26,0,0,81920,7,81042
7,2023/10/18 17:42:18.109,61.70,0,0,81920,7,81042
0,2023/10/18 17:42:18.216,250.92,87,48,81920,79646,1403
1,2023/10/18 17:42:18.222,226.80,84,48,81920,79553,1497
2,2023/10/18 17:42:18.227,258.30,77,46,81920,79537,1513
3,2023/10/18 17:42:18.234,218.29,83,48,81920,79265,1785
4,2023/10/18 17:42:18.239,63.45,0,0,81920,7,81042
5,2023/10/18 17:42:18.245,63.31,0,0,81920,7,81042
6,2023/10/18 17:42:18.252,64.26,0,0,81920,7,81042
7,2023/10/18 17:42:18.260,61.97,0,0,81920,7,81042
0,2023/10/18 17:42:18.367,270.23,86,51,81920,79646,1403
1,2023/10/18 17:42:18.373,276.98,81,49,81920,79553,1497
2,2023/10/18 17:42:18.380,277.86,85,51,81920,79537,1513
3,2023/10/18 17:42:18.387,254.53,80,49,81920,79265,1785
4,2023/10/18 17:42:18.395,63.45,0,0,81920,7,81042
5,2023/10/18 17:42:18.401,63.58,0,0,81920,7,81042
6,2023/10/18 17:42:18.408,64.53,0,0,81920,7,81042
7,2023/10/18 17:42:18.414,61.97,0,0,81920,7,81042
0,2023/10/18 17:42:18.521,211.62,84,49,81920,79646,1403
1,2023/10/18 17:42:18.526,285.87,84,51,81920,79553,1497
2,2023/10/18 17:42:18.536,210.86,82,49,81920,79537,1513
3,2023/10/18 17:42:18.544,267.75,82,51,81920,79265,1785
4,2023/10/18 17:42:18.548,63.45,0,0,81920,7,81042
5,2023/10/18 17:42:18.556,63.31,0,0,81920,7,81042
6,2023/10/18 17:42:18.561,63.93,0,0,81920,7,81042
7,2023/10/18 17:42:18.567,61.70,0,0,81920,7,81042
0,2023/10/18 17:42:18.674,257.35,84,49,81920,79646,1403
1,2023/10/18 17:42:18.677,224.00,84,51,81920,79553,1497
2,2023/10/18 17:42:18.683,261.37,82,49,81920,79537,1513
3,2023/10/18 17:42:18.689,231.47,82,51,81920,79265,1785
4,2023/10/18 17:42:18.697,63.45,0,0,81920,7,81042
5,2023/10/18 17:42:18.705,63.58,0,0,81920,7,81042
6,2023/10/18 17:42:18.714,64.26,0,0,81920,7,81042
7,2023/10/18 17:42:18.720,62.37,0,0,81920,7,81042
0,2023/10/18 17:42:18.826,257.62,86,44,81920,79646,1403
1,2023/10/18 17:42:18.831,233.51,80,44,81920,79553,1497
2,2023/10/18 17:42:18.837,265.06,85,45,81920,79537,1513
3,2023/10/18 17:42:18.844,227.26,76,44,81920,79265,1785
4,2023/10/18 17:42:18.851,63.45,0,0,81920,7,81042
5,2023/10/18 17:42:18.858,63.58,0,0,81920,7,81042
6,2023/10/18 17:42:18.865,64.26,0,0,81920,7,81042
7,2023/10/18 17:42:18.872,62.04,0,0,81920,7,81042
0,2023/10/18 17:42:18.979,266.82,87,51,81920,79646,1403
1,2023/10/18 17:42:18.985,278.52,81,49,81920,79553,1497
2,2023/10/18 17:42:18.990,275.11,85,51,81920,79537,1513
3,2023/10/18 17:42:18.997,269.57,78,49,81920,79265,1785
4,2023/10/18 17:42:19.006,63.78,0,0,81920,7,81042
5,2023/10/18 17:42:19.014,63.31,0,0,81920,7,81042
6,2023/10/18 17:42:19.022,64.26,0,0,81920,7,81042
7,2023/10/18 17:42:19.028,61.97,0,0,81920,7,81042
0,2023/10/18 17:42:19.136,267.75,84,46,81920,79646,1403
1,2023/10/18 17:42:19.142,283.40,85,48,81920,79553,1497
2,2023/10/18 17:42:19.149,275.17,76,46,81920,79537,1513
3,2023/10/18 17:42:19.156,249.30,82,48,81920,79265,1785
4,2023/10/18 17:42:19.168,63.45,0,0,81920,7,81042
5,2023/10/18 17:42:19.177,63.31,0,0,81920,7,81042
6,2023/10/18 17:42:19.183,64.26,0,0,81920,7,81042
7,2023/10/18 17:42:19.189,61.97,0,0,81920,7,81042
0,2023/10/18 17:42:19.297,205.45,84,46,81920,79646,1403
1,2023/10/18 17:42:19.302,231.09,83,50,81920,79553,1497
2,2023/10/18 17:42:19.323,260.77,84,50,81920,79537,1513
3,2023/10/18 17:42:19.331,225.35,82,48,81920,79265,1785
4,2023/10/18 17:42:19.338,63.78,0,0,81920,7,81042
5,2023/10/18 17:42:19.347,63.58,0,0,81920,7,81042
6,2023/10/18 17:42:19.354,64.26,0,0,81920,7,81042
7,2023/10/18 17:42:19.362,62.04,0,0,81920,7,81042
0,2023/10/18 17:42:19.467,268.36,86,51,81920,79646,1403
1,2023/10/18 17:42:19.473,279.72,83,50,81920,79553,1497
2,2023/10/18 17:42:19.477,276.98,84,50,81920,79537,1513
3,2023/10/18 17:42:19.483,255.74,80,50,81920,79265,1785
4,2023/10/18 17:42:19.489,63.45,0,0,81920,7,81042
5,2023/10/18 17:42:19.495,63.31,0,0,81920,7,81042
6,2023/10/18 17:42:19.504,64.26,0,0,81920,7,81042
7,2023/10/18 17:42:19.510,61.97,0,0,81920,7,81042
0,2023/10/18 17:42:19.616,218.45,84,49,81920,79646,1403
1,2023/10/18 17:42:19.623,271.21,82,49,81920,79553,1497
2,2023/10/18 17:42:19.630,213.00,83,49,81920,79537,1513
3,2023/10/18 17:42:19.635,268.63,81,50,81920,79265,1785
4,2023/10/18 17:42:19.643,63.78,0,0,81920,7,81042
5,2023/10/18 17:42:19.653,63.31,0,0,81920,7,81042
6,2023/10/18 17:42:19.659,64.26,0,0,81920,7,81042
7,2023/10/18 17:42:19.667,61.97,0,0,81920,7,81042
0,2023/10/18 17:42:19.774,252.46,86,44,81920,79646,1403
1,2023/10/18 17:42:19.791,281.87,79,44,81920,79553,1497
2,2023/10/18 17:42:19.798,261.98,85,44,81920,79537,1513
3,2023/10/18 17:42:19.805,265.60,76,44,81920,79265,1785
4,2023/10/18 17:42:19.812,63.45,0,0,81920,7,81042
5,2023/10/18 17:42:19.819,63.31,0,0,81920,7,81042
6,2023/10/18 17:42:19.826,64.26,0,0,81920,7,81042
7,2023/10/18 17:42:19.834,61.97,0,0,81920,7,81042
0,2023/10/18 17:42:19.941,252.46,86,51,81920,79646,1403
1,2023/10/18 17:42:19.946,232.57,82,50,81920,79553,1497
2,2023/10/18 17:42:19.952,257.36,84,50,81920,79537,1513
3,2023/10/18 17:42:19.959,219.27,82,50,81920,79265,1785
4,2023/10/18 17:42:19.964,63.78,0,0,81920,7,81042
5,2023/10/18 17:42:19.970,63.31,0,0,81920,7,81042
6,2023/10/18 17:42:19.976,64.26,0,0,81920,7,81042
7,2023/10/18 17:42:19.983,62.04,0,0,81920,7,81042
0,2023/10/18 17:42:20.091,269.89,86,51,81920,79646,1403
1,2023/10/18 17:42:20.097,279.12,82,50,81920,79553,1497
2,2023/10/18 17:42:20.104,276.05,84,50,81920,79537,1513
3,2023/10/18 17:42:20.111,237.35,82,50,81920,79265,1785
4,2023/10/18 17:42:20.117,63.45,0,0,81920,7,81042
5,2023/10/18 17:42:20.122,63.91,0,0,81920,7,81042
6,2023/10/18 17:42:20.129,64.53,0,0,81920,7,81042
7,2023/10/18 17:42:20.136,61.97,0,0,81920,7,81042
0,2023/10/18 17:42:20.243,276.33,87,48,81920,79646,1403
1,2023/10/18 17:42:20.249,279.12,82,46,81920,79553,1497
2,2023/10/18 17:42:20.255,284.67,79,48,81920,79537,1513
3,2023/10/18 17:42:20.260,268.03,80,46,81920,79265,1785
4,2023/10/18 17:42:20.267,63.45,0,0,81920,7,81042
5,2023/10/18 17:42:20.272,63.31,0,0,81920,7,81042
6,2023/10/18 17:42:20.279,64.26,0,0,81920,7,81042
7,2023/10/18 17:42:20.287,61.97,0,0,81920,7,81042
0,2023/10/18 17:42:20.393,215.25,84,49,81920,79646,1403
1,2023/10/18 17:42:20.400,233.51,84,51,81920,79553,1497
2,2023/10/18 17:42:20.409,216.69,82,49,81920,79537,1513
3,2023/10/18 17:42:20.413,224.46,82,51,81920,79265,1785
4,2023/10/18 17:42:20.421,63.78,0,0,81920,7,81042
5,2023/10/18 17:42:20.429,63.31,0,0,81920,7,81042
6,2023/10/18 17:42:20.437,64.26,0,0,81920,7,81042
7,2023/10/18 17:42:20.445,62.04,0,0,81920,7,81042
0,2023/10/18 17:42:20.552,272.65,86,51,81920,79646,1403
1,2023/10/18 17:42:20.560,266.27,82,49,81920,79553,1497
2,2023/10/18 17:42:20.567,278.84,85,51,81920,79537,1513
3,2023/10/18 17:42:20.574,257.89,80,49,81920,79265,1785
4,2023/10/18 17:42:20.580,63.45,0,0,81920,7,81042
5,2023/10/18 17:42:20.587,63.31,0,0,81920,7,81042
6,2023/10/18 17:42:20.593,64.26,0,0,81920,7,81042
7,2023/10/18 17:42:20.599,61.97,0,0,81920,7,81042
0,2023/10/18 17:42:20.707,277.87,86,51,81920,79646,1403
1,2023/10/18 17:42:20.713,259.90,82,46,81920,79553,1497
2,2023/10/18 17:42:20.718,257.36,85,51,81920,79537,1513
3,2023/10/18 17:42:20.725,220.82,80,49,81920,79265,1785
4,2023/10/18 17:42:20.735,63.78,0,0,81920,7,81042
5,2023/10/18 17:42:20.743,63.31,0,0,81920,7,81042
6,2023/10/18 17:42:20.753,64.26,0,0,81920,7,81042
7,2023/10/18 17:42:20.757,62.04,0,0,81920,7,81042
0,2023/10/18 17:42:20.866,276.33,87,45,81920,79646,1403
1,2023/10/18 17:42:20.872,276.70,82,46,81920,79553,1497
2,2023/10/18 17:42:20.878,282.52,85,45,81920,79537,1513
3,2023/10/18 17:42:20.883,268.63,76,45,81920,79265,1785
4,2023/10/18 17:42:20.889,63.45,0,0,81920,7,81042
5,2023/10/18 17:42:20.896,63.58,0,0,81920,7,81042
6,2023/10/18 17:42:20.906,64.26,0,0,81920,7,81042
7,2023/10/18 17:42:20.913,61.97,0,0,81920,7,81042
0,2023/10/18 17:42:21.019,218.67,84,49,81920,79646,1403
1,2023/10/18 17:42:21.024,241.48,81,50,81920,79553,1497
2,2023/10/18 17:42:21.033,261.37,82,49,81920,79537,1513
3,2023/10/18 17:42:21.042,227.26,82,51,81920,79265,1785
4,2023/10/18 17:42:21.050,63.45,0,0,81920,7,81042
5,2023/10/18 17:42:21.058,63.58,0,0,81920,7,81042
6,2023/10/18 17:42:21.065,63.93,0,0,81920,7,81042
7,2023/10/18 17:42:21.072,62.04,0,0,81920,7,81042
0,2023/10/18 17:42:21.179,250.31,86,49,81920,79646,1403
1,2023/10/18 17:42:21.185,272.09,82,47,81920,79553,1497
2,2023/10/18 17:42:21.190,251.26,80,49,81920,79537,1513
3,2023/10/18 17:42:21.195,213.77,80,47,81920,79265,1785
4,2023/10/18 17:42:21.201,63.45,0,0,81920,7,81042
5,2023/10/18 17:42:21.208,63.31,0,0,81920,7,81042
6,2023/10/18 17:42:21.213,64.26,0,0,81920,7,81042
7,2023/10/18 17:42:21.220,61.97,0,0,81920,7,81042
0,2023/10/18 17:42:21.329,273.26,86,49,81920,79646,1403
1,2023/10/18 17:42:21.335,280.38,84,50,81920,79553,1497
2,2023/10/18 17:42:21.343,286.16,82,49,81920,79537,1513
3,2023/10/18 17:42:21.351,270.51,81,51,81920,79265,1785
4,2023/10/18 17:42:21.359,63.45,0,0,81920,7,81042
5,2023/10/18 17:42:21.366,63.31,0,0,81920,7,81042
6,2023/10/18 17:42:21.375,64.26,0,0,81920,7,81042
7,2023/10/18 17:42:21.382,61.97,0,0,81920,7,81042
0,2023/10/18 17:42:21.490,234.07,83,49,81920,79646,1403
1,2023/10/18 17:42:21.496,250.68,84,50,81920,79553,1497
2,2023/10/18 17:42:21.503,235.65,82,49,81920,79537,1513
3,2023/10/18 17:42:21.508,237.92,81,51,81920,79265,1785
4,2023/10/18 17:42:21.514,63.45,0,0,81920,7,81042
5,2023/10/18 17:42:21.520,63.31,0,0,81920,7,81042
6,2023/10/18 17:42:21.526,64.26,0,0,81920,7,81042
7,2023/10/18 17:42:21.533,62.04,0,0,81920,7,81042
0,2023/10/18 17:42:21.638,275.40,86,51,81920,79646,1403
1,2023/10/18 17:42:21.643,271.21,82,50,81920,79553,1497
2,2023/10/18 17:42:21.649,279.45,84,51,81920,79537,1513
3,2023/10/18 17:42:21.654,262.79,79,49,81920,79265,1785
4,2023/10/18 17:42:21.661,63.45,0,0,81920,7,81042
5,2023/10/18 17:42:21.668,63.58,0,0,81920,7,81042
6,2023/10/18 17:42:21.675,64.33,0,0,81920,7,81042
7,2023/10/18 17:42:21.682,61.97,0,0,81920,7,81042
0,2023/10/18 17:42:21.789,238.37,87,45,81920,79646,1403
1,2023/10/18 17:42:21.797,270.55,83,46,81920,79553,1497
2,2023/10/18 17:42:21.803,238.12,85,45,81920,79537,1513
3,2023/10/18 17:42:21.811,192.16,76,44,81920,79265,1785
4,2023/10/18 17:42:21.817,63.45,0,0,81920,7,81042
5,2023/10/18 17:42:21.822,63.58,0,0,81920,7,81042
6,2023/10/18 17:42:21.828,64.53,0,0,81920,7,81042
7,2023/10/18 17:42:21.836,61.97,0,0,81920,7,81042
0,2023/10/18 17:42:21.943,278.15,83,49,81920,79646,1403
1,2023/10/18 17:42:21.949,280.99,80,49,81920,79553,1497
2,2023/10/18 17:42:21.955,284.02,81,49,81920,79537,1513
3,2023/10/18 17:42:21.960,271.38,81,50,81920,79265,1785
4,2023/10/18 17:42:21.966,63.78,0,0,81920,7,81042
5,2023/10/18 17:42:21.972,63.31,0,0,81920,7,81042
6,2023/10/18 17:42:21.979,64.26,0,0,81920,7,81042
7,2023/10/18 17:42:21.986,61.97,0,0,81920,7,81042
0,2023/10/18 17:42:22.093,230.02,83,49,81920,79646,1403
